0,1121.4
0.23694,1054.2
0.47389,901.91
0.71083,838.34
0.94777,873.62
1.1847,631.32
1.4217,636.28
1.6586,595.82
1.8955,596.21
2.1325,626.67
2.3694,736.83
2.6064,838.16
2.8433,1071.9
3.0803,1051.8
3.3172,912.22
3.5541,1020.4
3.7911,931.46
4.028,763.34
4.265,654.69
4.5019,729.18
4.7389,839.15
4.9758,814.46
5.2127,812.32
5.4497,761.39
5.6866,769.41
5.9236,778.19
6.1605,864.23
6.3975,704.38
6.6344,643.01
6.8713,559.05
7.1083,610.5
7.3452,508.67
7.5822,579.61
7.8191,752.26
8.0561,671.16
8.293,801.32
8.5299,790.03
8.7669,566.07
9.0038,577.22
9.2408,542.67
9.4777,464.61
9.7147,667.12
9.9516,1049.2
10.189,940.64
10.425,897.47
10.662,955.75
10.899,766.96
11.136,639.51
11.373,763.1
11.61,716.34
11.847,901.02
12.084,1036.3
12.321,785.96
12.558,595.45
12.795,907.99
13.032,1077.4
13.269,945.35
13.506,1166.9
13.743,1554.1
13.98,1612.5
14.217,1672
14.454,1655.1
14.69,1361.6
14.927,1089.6
15.164,1044.5
15.401,920.67
15.638,991.26
15.875,1009.9
16.112,1166.3
16.349,1227
16.586,1059.3
16.823,1233.8
17.06,1120.5
17.297,1172.5
17.534,1468.8
17.771,1274.6
18.008,1020.6
18.245,925.88
18.482,844.3
18.718,730.37
18.955,882.34
19.192,694.67
19.429,682.87
19.666,845.66
19.903,518.54
20.14,705.43
20.377,789.89
20.614,810.39
20.851,912.19
21.088,966.82
21.325,967.95
21.562,732.81
21.799,716.38
22.036,911.68
22.273,831.69
22.51,961.66
22.747,795.01
22.983,1024
23.22,996.51
23.457,875
23.694,903.5
23.931,1009.3
24.168,950.23
24.405,982.57
24.642,899.3
24.879,798.44
25.116,1082.3
25.353,1222.7
25.59,1204.8
25.827,1043
26.064,943.71
26.301,606.07
26.538,636.81
26.775,539.69
27.011,547.93
27.248,603.13
27.485,474.68
27.722,623.16
27.959,394.25
28.196,398.32
28.433,404.4
28.67,244.66
28.907,50.201
29.144,290.64
29.381,331.47
29.618,408.02
29.855,566.14
30.092,482.02
30.329,390.63
30.566,275.85
30.803,349.6
31.04,594.18
31.276,534.08
31.513,523.97
31.75,233.06
31.987,243.74
32.224,308.55
32.461,164.04
32.698,115.06
32.935,186.69
33.172,296.5
33.409,160.95
33.646,350.64
33.883,197.02
34.12,226.75
34.357,166.05
34.594,282.27
34.831,307.87
35.068,391.52
35.304,387.8
35.541,344.33
35.778,412.45
36.015,259.81
36.252,290.46
36.489,288.37
36.726,572.35
36.963,764.76
37.2,652.51
37.437,799.24
37.674,929.21
37.911,868.29
38.148,816.02
38.385,1192.3
38.622,1277.9
38.859,960.44
39.096,994.65
39.333,786.4
39.569,845.5
39.806,645.37
40.043,643.03
40.28,503.4
40.517,444.66
40.754,500.23
40.991,335.16
41.228,242.07
41.465,248.21
41.702,439.21
41.939,472.9
42.176,447.04
42.413,368.95
42.65,385.09
42.887,357.37
43.124,351.01
43.361,541.63
43.597,520.7
43.834,615.11
44.071,760.03
44.308,740.62
44.545,982.06
44.782,879.89
45.019,706.44
45.256,564.43
45.493,551.07
45.73,618.8
45.967,582.84
46.204,585.98
46.441,462.93
46.678,430.79
46.915,502.65
47.152,337.31
47.389,320.33
47.626,540.07
47.862,427.65
48.099,413.89
48.336,497.35
48.573,391.38
48.81,312.8
49.047,352.62
49.284,599.09
49.521,469.27
49.758,543.08
49.995,618.01
50.232,746.82
50.469,856.56
50.706,688.74
50.943,752.66
51.18,807.58
51.417,639.17
51.654,659.6
51.89,653.47
52.127,664.57
52.364,664.03
52.601,852.42
52.838,997.11
53.075,1067.3
53.312,972.13
53.549,800.23
53.786,570.05
54.023,307.29
54.26,404.38
54.497,357.4
54.734,483.44
54.971,376.63
55.208,466.06
55.445,448.35
55.682,395.28
55.919,404.14
56.155,320.34
56.392,306.09
56.629,336.74
56.866,229.94
57.103,246.07
57.34,448.47
57.577,410.03
57.814,463.83
58.051,437.84
58.288,499.41
58.525,399.44
58.762,424.05
58.999,320.25
59.236,456.24
59.473,422.83
59.71,515.06
59.947,770.53
60.183,506.08
60.42,523.45
60.657,482.71
60.894,555.28
61.131,171.89
61.368,146.1
61.605,248.35
61.842,282.86
62.079,252.26
62.316,256.57
62.553,221.49
62.79,320.77
63.027,384.59
63.264,349.65
63.501,339.09
63.738,158.27
63.975,199.06
64.212,287.57
64.448,191.94
64.685,217.03
64.922,298.46
65.159,206.61
65.396,282.54
65.633,358.54
65.87,243.45
66.107,193.95
66.344,137.08
66.581,124.43
66.818,136.26
67.055,116.82
67.292,240.73
67.529,98.408
67.766,108.67
68.003,162.02
68.24,124.3
68.476,-94.131
68.713,158.62
68.95,274.38
69.187,327.11
69.424,170.36
69.661,-25.639
69.898,49.932
70.135,121.18
70.372,80.527
70.609,-88.83
70.846,135.38
71.083,120.57
71.32,48.587
71.557,209
71.794,147.63
72.031,93.431
72.268,138.59
72.505,-22.062
72.741,65.844
72.978,245.02
73.215,216.97
73.452,237.22
73.689,376.92
73.926,436.91
74.163,458.53
74.4,399.61
74.637,416.77
74.874,434.55
75.111,620.52
75.348,491.65
75.585,447.77
75.822,299.29
76.059,262.95
76.296,203.55
76.533,146.17
76.769,289.57
77.006,299.64
77.243,150.58
77.48,218.99
77.717,263.52
77.954,85.566
78.191,80.759
78.428,114.15
78.665,165.39
78.902,20.897
79.139,35.726
79.376,136.11
79.613,252.29
79.85,115.74
80.087,115.81
80.324,70.818
80.561,234.27
80.798,205.54
81.034,144.86
81.271,122.97
81.508,85.661
81.745,99.979
81.982,221.33
82.219,166.62
82.456,86.851
82.693,232.46
82.93,323.01
83.167,235.3
83.404,256.92
83.641,159.51
83.878,114.91
84.115,82.611
84.352,82.421
84.589,152.9
84.826,255.55
85.063,202.31
85.299,165.41
85.536,175.93
85.773,281.68
86.01,159.83
86.247,46.698
86.484,130.07
86.721,-22.374
86.958,-3.3582
87.195,233.97
87.432,83.354
87.669,-36.929
87.906,139.92
88.143,201.29
88.38,102.81
88.617,14.418
88.854,84.085
89.091,166.5
89.327,160.44
89.564,206.51
89.801,38.379
90.038,97.396
90.275,-16.778
90.512,-57.932
90.749,104.89
90.986,118.5
91.223,27.527
91.46,187.95
91.697,148.04
91.934,70.726
92.171,55.169
92.408,75.123
92.645,86.882
92.882,74.974
93.119,93.613
93.356,-26.928
93.592,81.211
93.829,9.5321
94.066,83.698
94.303,106.16
94.54,159.52
94.777,47.474
95.014,302.55
95.251,219.32
95.488,193.12
95.725,182.91
95.962,221.63
96.199,254.21
96.436,338.62
96.673,236.26
96.91,327.35
97.147,600.28
97.384,430.67
97.62,370.96
97.857,425.14
98.094,522.77
98.331,601.19
98.568,485.32
98.805,525.85
99.042,537.83
99.279,887.05
99.516,924.55
99.753,1003.6
99.99,899.79
100.23,837.65
100.46,990.31
100.7,1217.9
