0,25.827,25.827,-109.18
3,38.503,38.503,-104.93
6,46.678,46.678,-111.45
9,60.657,60.657,-125.13
12,67.055,67.055,-116.56
15,77.954,77.954,-132.71
18,86.01,86.01,-137.86
21,5.924,5.924,-133.36
24,19.192,19.192,-114.91
27,23.22,-64.212,-110.14
30,24.05,-63.382,-110.14
33,31.395,-56.037,-103.63
36,43.005,-44.427,-109.54
39,54.141,-33.291,-117.35
42,63.501,-23.931,-117.35
45,68.713,-18.719,-123.69
48,74.045,-13.387,-117.35
