0,919.03
0.23694,887.81
0.47389,900.44
0.71083,953.92
0.94777,675.08
1.1847,805.39
1.4217,896.48
1.6586,800.73
1.8955,841.29
2.1325,714.44
2.3694,732.16
2.6064,908.46
2.8433,790.96
3.0803,821.53
3.3172,1000.5
3.5541,862.99
3.7911,999.78
4.028,743.5
4.265,835.48
4.5019,755.09
4.7389,813.52
4.9758,968.35
5.2127,894.52
5.4497,971.71
5.6866,987.77
5.9236,1275.5
6.1605,1549
6.3975,1588.5
6.6344,1731.4
6.8713,1467.3
7.1083,1343.6
7.3452,1338.9
7.5822,1317.7
7.8191,1577.1
8.0561,1526.2
8.293,1604.4
8.5299,1649.2
8.7669,1848.2
9.0038,1655.8
9.2408,1407.6
9.4777,1341.9
9.7147,1216.2
9.9516,1020.1
10.189,713.81
10.425,831.65
10.662,739.34
10.899,515.97
11.136,572.24
11.373,356.44
11.61,249.59
11.847,178.34
12.084,170.05
12.321,343.76
12.558,302.61
12.795,245.21
13.032,322.72
13.269,360.25
13.506,353.97
13.743,468.8
13.98,532.24
14.217,559.88
14.454,360.91
14.69,272.98
14.927,368.66
15.164,400.08
15.401,229.91
15.638,398.81
15.875,349.66
16.112,395.48
16.349,579.7
16.586,348.12
16.823,421.53
17.06,308.02
17.297,147.85
17.534,129.02
17.771,246.67
18.008,164.85
18.245,181.45
18.482,361.79
18.718,281.87
18.955,448.92
19.192,300.15
19.429,280.16
19.666,428.43
19.903,305.33
20.14,243.62
20.377,241.27
20.614,461.9
20.851,443.42
21.088,378.21
21.325,548.47
21.562,422.54
21.799,310.02
22.036,353.99
22.273,208.34
22.51,226.57
22.747,280.45
22.983,267.38
23.22,361.49
23.457,237.98
23.694,386.25
23.931,236.78
24.168,107.88
24.405,180.16
24.642,219.85
24.879,339.22
25.116,348.34
25.353,264.67
25.59,131.95
25.827,221.32
26.064,377.59
26.301,377.01
26.538,426.57
26.775,319.45
27.011,332.97
27.248,232.75
27.485,275.6
27.722,303.28
27.959,324.21
28.196,331.78
28.433,456.28
28.67,456.57
28.907,422.4
29.144,404.79
29.381,408.15
29.618,529.29
29.855,603.51
30.092,392.23
30.329,637.08
30.566,601.25
30.803,501.05
31.04,620.57
31.276,541.27
31.513,820.09
31.75,666.1
31.987,560.29
32.224,705.65
32.461,519.85
32.698,619.37
32.935,733.3
33.172,603.86
33.409,743.65
33.646,642.09
33.883,626.89
34.12,522.58
34.357,484.81
34.594,427.34
34.831,528.2
35.068,377.58
35.304,398.35
35.541,253.27
35.778,286.89
36.015,476.79
36.252,492.7
36.489,517.42
36.726,478.03
36.963,482.72
37.2,499.05
37.437,320.38
37.674,316.34
37.911,518.84
38.148,566.92
38.385,369.39
38.622,391.23
38.859,449.7
39.096,534.48
39.333,314.74
39.569,321.84
39.806,400.31
40.043,480.68
40.28,571.56
40.517,405.14
40.754,386.09
40.991,349.05
41.228,423.96
41.465,407.27
41.702,498.29
41.939,530.9
42.176,544.89
42.413,502.18
42.65,637.58
42.887,540.2
43.124,727.4
43.361,556.32
43.597,448.62
43.834,372.92
44.071,461.69
44.308,333.15
44.545,213.03
44.782,255.49
45.019,326.07
45.256,294.92
45.493,346.96
45.73,306.26
45.967,178.05
46.204,358.64
46.441,314.3
46.678,424.81
46.915,532.98
47.152,334.65
47.389,409.65
47.626,250.88
47.862,455.87
48.099,588.14
48.336,707.56
48.573,380.92
48.81,466.91
49.047,496.02
49.284,404.02
49.521,728.02
49.758,424.29
49.995,281.06
50.232,456.03
50.469,675.28
50.706,517.8
50.943,470.09
51.18,496.73
51.417,543.3
51.654,488.78
51.89,649.33
52.127,636.64
52.364,572.07
52.601,615.52
52.838,630.51
53.075,397.45
53.312,530.15
53.549,369.33
53.786,507.83
54.023,440.09
54.26,359.5
54.497,458.98
54.734,503.89
54.971,633.97
55.208,727.39
55.445,552.35
55.682,511.82
55.919,570.41
56.155,615.65
56.392,576.87
56.629,695.79
56.866,815.36
57.103,968.23
57.34,879.67
57.577,677.47
57.814,679.61
58.051,727.6
58.288,890.62
58.525,719.44
58.762,894.95
58.999,1011.3
59.236,1112.4
59.473,1129.5
59.71,1277.6
59.947,1379.4
60.183,1437.5
60.42,1457.1
60.657,1242.9
60.894,1115.1
61.131,1215.3
61.368,1036.4
61.605,1064.7
61.842,1298.9
62.079,1183.3
62.316,1115
62.553,1489.9
62.79,1423
63.027,1048.2
63.264,1307.9
63.501,1303.7
63.738,1420.9
63.975,1489.4
64.212,1410.5
64.448,1235.1
64.685,1583.2
64.922,1594
65.159,1796.1
65.396,1591
65.633,1668.9
65.87,1641.1
66.107,1770.3
66.344,1625.5
66.581,1569.6
66.818,1790.2
67.055,1780.4
67.292,2043.5
67.529,1777.1
67.766,1456
68.003,1364.4
68.24,1120.8
68.476,1026.4
68.713,929.68
68.95,685.07
69.187,681.98
