0,26.893,26.893,-57.653
3,18.6,18.6,-46.332
6,9.952,9.952,-37.569
9,5.213,5.213,-37.569
12,89.801,89.801,-92.203
15,80.324,80.324,-64.44
18,72.268,72.268,-43.025
21,67.766,67.766,-55.713
24,59.947,59.947,-45
27,51.061,-41.584,-39.806
30,41.11,-51.535,-75.964
33,35.66,-56.985,-75.53
36,33.29,-59.355,-63.435
39,27.367,-65.278,-57.653
42,15.164,-77.481,-33.69
45,5.213,-87.432,-29.745
48,0.474,-92.171,-24.905
51,87.432,-5.213,-73.74
