0,18.837,18.837,-88.21
3,7.938,7.938,-69.228
6,135.06,135.06,-49.399
9,122.14,122.14,-61.113
12,112.43,112.43,-52.001
15,101.89,101.89,-48.576
18,92.882,92.882,-28.706
21,81.271,81.271,5.29
24,61.487,61.487,-18.435
27,55.326,-83.284,-59.621
30,52.601,-86.009,-56.689
33,47.507,-91.103,-52.125
36,27.959,-110.65,-5.947
39,18.718,-119.89,-63.435
42,9.596,-129.01,-55.125
