0,858.06
0.23694,771.36
0.47389,913.41
0.71083,815.4
0.94777,1278.3
1.1847,1280.3
1.4217,1070.7
1.6586,954.49
1.8955,979.73
2.1325,776.93
2.3694,831.75
2.6064,790.56
2.8433,993.26
3.0803,964.79
3.3172,1305.7
3.5541,1045.7
3.7911,724.39
4.028,625.9
4.265,683.04
4.5019,582.88
4.7389,736.67
4.9758,727.56
5.2127,920.01
5.4497,956.99
5.6866,956.43
5.9236,1028.5
6.1605,1142.8
6.3975,1274.8
6.6344,1141.8
6.8713,1268.8
7.1083,1200.8
7.3452,1171.7
7.5822,1323.2
7.8191,1140.8
8.0561,1203.4
8.293,1205.4
8.5299,1253.4
8.7669,1063
9.0038,1178.4
9.2408,1305.4
9.4777,1400.9
9.7147,1820.4
9.9516,2299
10.189,2352.6
10.425,2397.9
10.662,2183
10.899,2123.3
11.136,1662.5
11.373,1411.4
11.61,1307.8
11.847,1253.1
12.084,1408
12.321,1265.7
12.558,1227
12.795,1269.8
13.032,1340.7
13.269,1590.9
13.506,1446.7
13.743,1195.8
13.98,1154.8
14.217,1109.7
14.454,1211.5
14.69,1186.1
14.927,1023.4
15.164,1239.1
15.401,1518.7
15.638,1664.2
15.875,1397
16.112,1473.7
16.349,1590.2
16.586,1714.8
16.823,1751.1
17.06,1599.8
17.297,1578.5
17.534,1877.3
17.771,1530.3
18.008,1651.1
18.245,1301.9
18.482,1266.3
18.718,1444.2
18.955,1608.2
19.192,1901.6
19.429,1899.3
19.666,1778.4
19.903,1654.4
20.14,1675.6
20.377,1540.4
20.614,1311.3
20.851,1355.6
21.088,1402.2
21.325,1538.5
21.562,1297.9
21.799,1510.4
22.036,1489.3
22.273,1434.3
22.51,1356.7
22.747,1254.6
22.983,1240
23.22,1325.2
23.457,1637.8
23.694,2085.1
23.931,1901
24.168,1701.8
24.405,1800.6
24.642,1875.9
24.879,1849.7
25.116,1888.1
25.353,1803.8
25.59,1561.8
25.827,1525.8
26.064,1664.8
26.301,1940.1
26.538,1911.6
26.775,1914.5
27.011,1964.7
27.248,1608.3
27.485,1504.2
27.722,1674
27.959,1682.5
28.196,1778
28.433,1634.2
28.67,1342.2
28.907,1522.2
29.144,1357.8
29.381,1354.4
29.618,1381.4
29.855,1419.3
30.092,1219
30.329,1264.5
30.566,1313.9
30.803,1811.8
31.04,2026.2
31.276,2153.1
31.513,2001.5
