0,57.103,57.103,-46.685
3,54.26,54.26,-41.424
6,46.441,46.441,-19.385
9,37.437,37.437,-21.571
12,27.959,27.959,-26.075
15,23.694,23.694,-27.553
18,16.941,16.941,-18.435
21,8.53,8.53,-25.408
24,0.355,0.355,-21.801
27,114.92,-3.79,-34.38
30,109.47,-9.24,-34.019
33,104.14,-14.57,-22.38
36,100.46,-18.25,-20.973
39,96.673,-22.037,-26.565
42,88.143,-30.567,-34.824
45,83.404,-35.306,-26.565
